cod_transacao,num_conta,data_transacao,nome_transacao,valor_transacao,ano
31042,40,1970-01-01 00:00:00,Saque,-95.0,2022
20644,296,1970-01-01 00:00:00,Saque,-175.0,2017
40533,296,1970-01-01 00:00:00,Saque,-25.0,2018
46346,552,1970-01-01 00:00:00,Saque,-285.0,2022
49451,552,1970-01-01 00:00:00,Saque,-90.0,2022
14941,808,1970-01-01 00:00:00,Saque,-200.0,2017
14748,41,1970-01-01 00:00:00,Saque,-925.0,2020
54732,41,1970-01-01 00:00:00,Saque,-100.0,2022
7306,297,1970-01-01 00:00:00,Saque,-180.0,2018
8694,297,1970-01-01 00:00:00,Saque,-100.0,2018
20940,297,1970-01-01 00:00:00,Saque,-200.0,2019
27168,297,1970-01-01 00:00:00,Saque,-285.0,2019
52645,297,1970-01-01 00:00:00,Saque,-230.0,2020
53554,297,1970-01-01 00:00:00,Saque,-340.0,2020
55376,297,1970-01-01 00:00:00,Saque,-200.0,2020
58324,297,1970-01-01 00:00:00,Saque,-605.0,2020
1896,553,1970-01-01 00:00:00,Saque,-160.0,2017
13851,553,1970-01-01 00:00:00,Saque,-295.0,2018
51457,553,1970-01-01 00:00:00,Saque,-235.0,2021
1343,809,1970-01-01 00:00:00,Saque,-105.0,2021
50967,809,1970-01-01 00:00:00,Saque,-65.0,2022
68839,42,1970-01-01 00:00:00,Saque,-580.0,2021
2897,298,1970-01-01 00:00:00,Saque,-165.0,2012
23855,298,1970-01-01 00:00:00,Saque,-225.0,2013
11005,554,1970-01-01 00:00:00,Saque,-320.0,2022
43262,554,1970-01-01 00:00:00,Saque,-65.0,2022
1453,810,1970-01-01 00:00:00,Saque,-200.0,2017
2665,810,1970-01-01 00:00:00,Saque,-50.0,2017
20497,810,1970-01-01 00:00:00,Saque,-25.0,2020
30064,810,1970-01-01 00:00:00,Saque,-165.0,2020
4192,43,1970-01-01 00:00:00,Saque,-45.0,2016
6273,43,1970-01-01 00:00:00,Saque,-145.0,2016
28131,43,1970-01-01 00:00:00,Saque,-320.0,2020
38103,43,1970-01-01 00:00:00,Saque,-450.0,2021
43010,43,1970-01-01 00:00:00,Saque,-420.0,2022
52504,43,1970-01-01 00:00:00,Saque,-300.0,2022
71378,43,1970-01-01 00:00:00,Saque,-475.0,2022
25109,299,1970-01-01 00:00:00,Saque,-40.0,2022
27641,299,1970-01-01 00:00:00,Saque,-185.0,2022
5382,555,1970-01-01 00:00:00,Saque,-45.0,2012
10665,811,1970-01-01 00:00:00,Saque,-105.0,2020
12561,811,1970-01-01 00:00:00,Saque,-485.0,2020
14588,811,1970-01-01 00:00:00,Saque,-490.0,2020
17212,811,1970-01-01 00:00:00,Saque,-300.0,2020
17737,811,1970-01-01 00:00:00,Saque,-335.0,2020
22953,811,1970-01-01 00:00:00,Saque,-170.0,2020
29860,811,1970-01-01 00:00:00,Saque,-420.0,2020
63844,811,1970-01-01 00:00:00,Saque,-460.0,2022
24868,44,1970-01-01 00:00:00,Saque,-75.0,2021
1735,300,1970-01-01 00:00:00,Saque,-610.0,2021
14559,300,1970-01-01 00:00:00,Saque,-220.0,2022
24078,300,1970-01-01 00:00:00,Saque,-45.0,2022
68101,300,1970-01-01 00:00:00,Saque,-125.0,2022
7893,812,1970-01-01 00:00:00,Saque,-50.0,2019
52977,812,1970-01-01 00:00:00,Saque,-15.0,2022
70451,812,1970-01-01 00:00:00,Saque,-155.0,2022
4064,45,1970-01-01 00:00:00,Saque,-160.0,2015
27520,45,1970-01-01 00:00:00,Saque,-105.0,2018
27596,45,1970-01-01 00:00:00,Saque,-100.0,2018
39200,45,1970-01-01 00:00:00,Saque,-180.0,2019
45179,45,1970-01-01 00:00:00,Saque,-75.0,2019
50717,45,1970-01-01 00:00:00,Saque,-45.0,2020
62733,45,1970-01-01 00:00:00,Saque,-105.0,2021
14706,301,1970-01-01 00:00:00,Saque,-370.0,2016
20486,301,1970-01-01 00:00:00,Saque,-100.0,2016
24332,301,1970-01-01 00:00:00,Saque,-185.0,2017
27430,301,1970-01-01 00:00:00,Saque,-235.0,2017
16437,557,1970-01-01 00:00:00,Saque,-285.0,2019
17864,557,1970-01-01 00:00:00,Saque,-50.0,2019
23534,557,1970-01-01 00:00:00,Saque,-45.0,2021
3016,813,1970-01-01 00:00:00,Saque,-265.0,2020
9207,813,1970-01-01 00:00:00,Saque,-205.0,2022
36516,813,1970-01-01 00:00:00,Saque,-95.0,2022
39775,813,1970-01-01 00:00:00,Saque,-325.0,2022
2329,46,1970-01-01 00:00:00,Saque,-105.0,2011
9881,46,1970-01-01 00:00:00,Saque,-145.0,2011
32611,46,1970-01-01 00:00:00,Saque,-125.0,2011
65935,46,1970-01-01 00:00:00,Saque,-65.0,2016
8917,302,1970-01-01 00:00:00,Saque,-30.0,2017
11361,302,1970-01-01 00:00:00,Saque,-310.0,2017
20185,302,1970-01-01 00:00:00,Saque,-65.0,2018
48357,302,1970-01-01 00:00:00,Saque,-65.0,2020
19882,558,1970-01-01 00:00:00,Saque,-220.0,2022
30346,558,1970-01-01 00:00:00,Saque,-80.0,2022
55752,558,1970-01-01 00:00:00,Saque,-235.0,2022
49075,814,1970-01-01 00:00:00,Saque,-280.0,2017
52242,814,1970-01-01 00:00:00,Saque,-110.0,2017
54664,814,1970-01-01 00:00:00,Saque,-150.0,2017
68730,814,1970-01-01 00:00:00,Saque,-530.0,2018
43436,47,1970-01-01 00:00:00,Saque,-835.0,2022
45789,47,1970-01-01 00:00:00,Saque,-550.0,2022
66395,47,1970-01-01 00:00:00,Saque,-740.0,2022
52159,303,1970-01-01 00:00:00,Saque,-125.0,2020
21604,559,1970-01-01 00:00:00,Saque,-115.0,2016
36925,559,1970-01-01 00:00:00,Saque,-585.0,2018
67185,559,1970-01-01 00:00:00,Saque,-455.0,2022
58975,815,1970-01-01 00:00:00,Saque,-60.0,2022
65360,815,1970-01-01 00:00:00,Saque,-95.0,2022
14839,48,1970-01-01 00:00:00,Saque,-330.0,2021
28210,48,1970-01-01 00:00:00,Saque,-140.0,2022
29188,48,1970-01-01 00:00:00,Saque,-50.0,2022
51465,304,1970-01-01 00:00:00,Saque,-575.0,2020
11735,560,1970-01-01 00:00:00,Saque,-95.0,2021
39238,560,1970-01-01 00:00:00,Saque,-340.0,2022
41649,560,1970-01-01 00:00:00,Saque,-100.0,2022
33274,816,1970-01-01 00:00:00,Saque,-150.0,2020
44493,816,1970-01-01 00:00:00,Saque,-125.0,2020
49499,816,1970-01-01 00:00:00,Saque,-440.0,2020
12375,49,1970-01-01 00:00:00,Saque,-225.0,2021
61804,49,1970-01-01 00:00:00,Saque,-135.0,2022
62401,49,1970-01-01 00:00:00,Saque,-115.0,2022
14764,305,1970-01-01 00:00:00,Saque,-215.0,2022
67907,305,1970-01-01 00:00:00,Saque,-30.0,2022
32405,561,1970-01-01 00:00:00,Saque,-85.0,2021
59843,561,1970-01-01 00:00:00,Saque,-280.0,2022
37249,817,1970-01-01 00:00:00,Saque,-405.0,2022
58603,817,1970-01-01 00:00:00,Saque,-620.0,2022
65662,817,1970-01-01 00:00:00,Saque,-340.0,2022
71901,817,1970-01-01 00:00:00,Saque,-70.0,2022
12927,50,1970-01-01 00:00:00,Saque,-360.0,2022
38908,50,1970-01-01 00:00:00,Saque,-220.0,2022
26251,306,1970-01-01 00:00:00,Saque,-185.0,2013
60650,306,1970-01-01 00:00:00,Saque,-145.0,2014
64673,306,1970-01-01 00:00:00,Saque,-160.0,2014
71081,306,1970-01-01 00:00:00,Saque,-350.0,2016
71848,306,1970-01-01 00:00:00,Saque,-315.0,2016
52584,562,1970-01-01 00:00:00,Saque,-315.0,2022
65911,562,1970-01-01 00:00:00,Saque,-145.0,2022
49939,818,1970-01-01 00:00:00,Saque,-215.0,2022
54724,818,1970-01-01 00:00:00,Saque,-100.0,2022
56676,818,1970-01-01 00:00:00,Saque,-535.0,2022
59894,818,1970-01-01 00:00:00,Saque,-455.0,2022
18114,51,1970-01-01 00:00:00,Saque,-125.0,2022
26611,51,1970-01-01 00:00:00,Saque,-140.0,2022
62453,51,1970-01-01 00:00:00,Saque,-145.0,2022
19006,307,1970-01-01 00:00:00,Saque,-45.0,2020
21938,307,1970-01-01 00:00:00,Saque,-290.0,2020
26374,307,1970-01-01 00:00:00,Saque,-40.0,2020
34756,307,1970-01-01 00:00:00,Saque,-45.0,2021
40890,307,1970-01-01 00:00:00,Saque,-90.0,2022
3868,563,1970-01-01 00:00:00,Saque,-60.0,2021
22757,563,1970-01-01 00:00:00,Saque,-265.0,2022
18240,819,1970-01-01 00:00:00,Saque,-60.0,2022
40649,819,1970-01-01 00:00:00,Saque,-345.0,2022
4286,52,1970-01-01 00:00:00,Saque,-100.0,2022
13593,52,1970-01-01 00:00:00,Saque,-300.0,2022
21175,52,1970-01-01 00:00:00,Saque,-865.0,2022
61647,308,1970-01-01 00:00:00,Saque,-40.0,2022
65142,308,1970-01-01 00:00:00,Saque,-565.0,2022
10011,564,1970-01-01 00:00:00,Saque,-130.0,2015
21888,564,1970-01-01 00:00:00,Saque,-125.0,2016
37602,564,1970-01-01 00:00:00,Saque,-295.0,2017
50324,564,1970-01-01 00:00:00,Saque,-330.0,2017
57471,564,1970-01-01 00:00:00,Saque,-515.0,2017
68334,564,1970-01-01 00:00:00,Saque,-865.0,2017
9274,820,1970-01-01 00:00:00,Saque,-130.0,2018
50540,820,1970-01-01 00:00:00,Saque,-165.0,2022
65928,820,1970-01-01 00:00:00,Saque,-350.0,2022
27467,53,1970-01-01 00:00:00,Saque,-445.0,2014
33123,53,1970-01-01 00:00:00,Saque,-80.0,2014
38244,53,1970-01-01 00:00:00,Saque,-65.0,2015
57401,53,1970-01-01 00:00:00,Saque,-75.0,2015
39940,309,1970-01-01 00:00:00,Saque,-100.0,2019
55873,309,1970-01-01 00:00:00,Saque,-50.0,2022
57703,309,1970-01-01 00:00:00,Saque,-545.0,2022
59279,309,1970-01-01 00:00:00,Saque,-300.0,2022
62127,309,1970-01-01 00:00:00,Saque,-100.0,2022
63339,309,1970-01-01 00:00:00,Saque,-335.0,2022
59528,565,1970-01-01 00:00:00,Saque,-170.0,2022
24687,821,1970-01-01 00:00:00,Saque,-185.0,2013
26298,821,1970-01-01 00:00:00,Saque,-170.0,2013
8823,310,1970-01-01 00:00:00,Saque,-195.0,2020
10450,310,1970-01-01 00:00:00,Saque,-245.0,2020
60720,310,1970-01-01 00:00:00,Saque,-300.0,2022
44711,566,1970-01-01 00:00:00,Saque,-1845.0,2017
69941,566,1970-01-01 00:00:00,Saque,-290.0,2018
69980,566,1970-01-01 00:00:00,Saque,-230.0,2018
18415,822,1970-01-01 00:00:00,Saque,-60.0,2022
49130,822,1970-01-01 00:00:00,Saque,-45.0,2022
54912,822,1970-01-01 00:00:00,Saque,-900.0,2022
1361,55,1970-01-01 00:00:00,Saque,-230.0,2016
17308,55,1970-01-01 00:00:00,Saque,-155.0,2021
49836,55,1970-01-01 00:00:00,Saque,-195.0,2022
31718,311,1970-01-01 00:00:00,Saque,-180.0,2022
33113,311,1970-01-01 00:00:00,Saque,-190.0,2022
38739,311,1970-01-01 00:00:00,Saque,-235.0,2022
50337,311,1970-01-01 00:00:00,Saque,-185.0,2022
55385,311,1970-01-01 00:00:00,Saque,-255.0,2022
32413,567,1970-01-01 00:00:00,Saque,-175.0,2014
43700,567,1970-01-01 00:00:00,Saque,-410.0,2015
51873,567,1970-01-01 00:00:00,Saque,-540.0,2015
54911,567,1970-01-01 00:00:00,Saque,-40.0,2015
61895,567,1970-01-01 00:00:00,Saque,-105.0,2015
4872,56,1970-01-01 00:00:00,Saque,-85.0,2022
6639,56,1970-01-01 00:00:00,Saque,-395.0,2022
46916,56,1970-01-01 00:00:00,Saque,-115.0,2022
71905,56,1970-01-01 00:00:00,Saque,-230.0,2022
1866,312,1970-01-01 00:00:00,Saque,-140.0,2022
71802,312,1970-01-01 00:00:00,Saque,-60.0,2022
11956,568,1970-01-01 00:00:00,Saque,-320.0,2020
49484,568,1970-01-01 00:00:00,Saque,-265.0,2022
51047,568,1970-01-01 00:00:00,Saque,-160.0,2022
19078,824,1970-01-01 00:00:00,Saque,-60.0,2016
34665,824,1970-01-01 00:00:00,Saque,-70.0,2016
37207,824,1970-01-01 00:00:00,Saque,-155.0,2016
63803,824,1970-01-01 00:00:00,Saque,-165.0,2017
68281,824,1970-01-01 00:00:00,Saque,-190.0,2017
24045,57,1970-01-01 00:00:00,Saque,-470.0,2020
34565,57,1970-01-01 00:00:00,Saque,-35.0,2022
58944,57,1970-01-01 00:00:00,Saque,-60.0,2022
29316,313,1970-01-01 00:00:00,Saque,-190.0,2022
35431,313,1970-01-01 00:00:00,Saque,-610.0,2022
46915,313,1970-01-01 00:00:00,Saque,-500.0,2022
61353,313,1970-01-01 00:00:00,Saque,-125.0,2022
62552,313,1970-01-01 00:00:00,Saque,-575.0,2022
5462,569,1970-01-01 00:00:00,Saque,-115.0,2017
8843,569,1970-01-01 00:00:00,Saque,-115.0,2017
18712,569,1970-01-01 00:00:00,Saque,-260.0,2020
18986,569,1970-01-01 00:00:00,Saque,-160.0,2020
12212,825,1970-01-01 00:00:00,Saque,-105.0,2022
61533,825,1970-01-01 00:00:00,Saque,-180.0,2022
67956,825,1970-01-01 00:00:00,Saque,-605.0,2022
54740,58,1970-01-01 00:00:00,Saque,-125.0,2022
55959,58,1970-01-01 00:00:00,Saque,-35.0,2022
8483,570,1970-01-01 00:00:00,Saque,-200.0,2022
69911,570,1970-01-01 00:00:00,Saque,-155.0,2022
5319,826,1970-01-01 00:00:00,Saque,-210.0,2017
13714,826,1970-01-01 00:00:00,Saque,-165.0,2018
45094,826,1970-01-01 00:00:00,Saque,-945.0,2018
63914,826,1970-01-01 00:00:00,Saque,-550.0,2019
14393,315,1970-01-01 00:00:00,Saque,-75.0,2022
28185,315,1970-01-01 00:00:00,Saque,-130.0,2022
39953,315,1970-01-01 00:00:00,Saque,-75.0,2022
58216,315,1970-01-01 00:00:00,Saque,-225.0,2022
16547,571,1970-01-01 00:00:00,Saque,-360.0,2019
23868,571,1970-01-01 00:00:00,Saque,-290.0,2021
28619,571,1970-01-01 00:00:00,Saque,-105.0,2021
50908,571,1970-01-01 00:00:00,Saque,-135.0,2022
16278,827,1970-01-01 00:00:00,Saque,-145.0,2022
36875,827,1970-01-01 00:00:00,Saque,-170.0,2022
44056,827,1970-01-01 00:00:00,Saque,-55.0,2022
55781,827,1970-01-01 00:00:00,Saque,-230.0,2022
26430,60,1970-01-01 00:00:00,Saque,-120.0,2019
34494,60,1970-01-01 00:00:00,Saque,-535.0,2019
41425,60,1970-01-01 00:00:00,Saque,-55.0,2019
15685,828,1970-01-01 00:00:00,Saque,-90.0,2022
48916,828,1970-01-01 00:00:00,Saque,-545.0,2022
51494,828,1970-01-01 00:00:00,Saque,-100.0,2022
60913,828,1970-01-01 00:00:00,Saque,-90.0,2022
71216,828,1970-01-01 00:00:00,Saque,-365.0,2022
8963,61,1970-01-01 00:00:00,Saque,-180.0,2016
9321,61,1970-01-01 00:00:00,Saque,-705.0,2016
22114,61,1970-01-01 00:00:00,Saque,-135.0,2018
71694,61,1970-01-01 00:00:00,Saque,-90.0,2022
26348,317,1970-01-01 00:00:00,Saque,-60.0,2021
44170,317,1970-01-01 00:00:00,Saque,-125.0,2022
46166,317,1970-01-01 00:00:00,Saque,-85.0,2022
69757,317,1970-01-01 00:00:00,Saque,-215.0,2022
48006,573,1970-01-01 00:00:00,Saque,-220.0,2022
64732,573,1970-01-01 00:00:00,Saque,-135.0,2022
2051,829,1970-01-01 00:00:00,Saque,-55.0,2020
11858,829,1970-01-01 00:00:00,Saque,-160.0,2020
22497,829,1970-01-01 00:00:00,Saque,-95.0,2021
26720,829,1970-01-01 00:00:00,Saque,-100.0,2021
42525,829,1970-01-01 00:00:00,Saque,-195.0,2022
45501,829,1970-01-01 00:00:00,Saque,-85.0,2022
48947,829,1970-01-01 00:00:00,Saque,-145.0,2022
68224,829,1970-01-01 00:00:00,Saque,-70.0,2022
19357,62,1970-01-01 00:00:00,Saque,-50.0,2012
24863,62,1970-01-01 00:00:00,Saque,-275.0,2017
25652,62,1970-01-01 00:00:00,Saque,-170.0,2017
29202,62,1970-01-01 00:00:00,Saque,-625.0,2017
31190,62,1970-01-01 00:00:00,Saque,-50.0,2017
42208,62,1970-01-01 00:00:00,Saque,-535.0,2017
11132,318,1970-01-01 00:00:00,Saque,-230.0,2019
22634,318,1970-01-01 00:00:00,Saque,-665.0,2021
26310,318,1970-01-01 00:00:00,Saque,-170.0,2021
32886,318,1970-01-01 00:00:00,Saque,-75.0,2022
38520,318,1970-01-01 00:00:00,Saque,-90.0,2022
45780,318,1970-01-01 00:00:00,Saque,-195.0,2022
24246,574,1970-01-01 00:00:00,Saque,-50.0,2019
57973,574,1970-01-01 00:00:00,Saque,-565.0,2022
10384,830,1970-01-01 00:00:00,Saque,-175.0,2018
16331,830,1970-01-01 00:00:00,Saque,-285.0,2018
37118,830,1970-01-01 00:00:00,Saque,-505.0,2019
69812,830,1970-01-01 00:00:00,Saque,-65.0,2022
6477,63,1970-01-01 00:00:00,Saque,-80.0,2019
45265,63,1970-01-01 00:00:00,Saque,-85.0,2022
51369,63,1970-01-01 00:00:00,Saque,-175.0,2022
70639,63,1970-01-01 00:00:00,Saque,-60.0,2022
39211,319,1970-01-01 00:00:00,Saque,-50.0,2022
21378,575,1970-01-01 00:00:00,Saque,-695.0,2016
50357,575,1970-01-01 00:00:00,Saque,-125.0,2018
4682,831,1970-01-01 00:00:00,Saque,-135.0,2016
17335,831,1970-01-01 00:00:00,Saque,-45.0,2018
40270,831,1970-01-01 00:00:00,Saque,-120.0,2022
6263,64,1970-01-01 00:00:00,Saque,-250.0,2016
2196,320,1970-01-01 00:00:00,Saque,-485.0,2017
27801,320,1970-01-01 00:00:00,Saque,-130.0,2021
52106,320,1970-01-01 00:00:00,Saque,-170.0,2022
61723,320,1970-01-01 00:00:00,Saque,-85.0,2022
24762,576,1970-01-01 00:00:00,Saque,-105.0,2017
27850,576,1970-01-01 00:00:00,Saque,-490.0,2017
35080,576,1970-01-01 00:00:00,Saque,-580.0,2017
54284,576,1970-01-01 00:00:00,Saque,-500.0,2019
45017,65,1970-01-01 00:00:00,Saque,-135.0,2021
68254,65,1970-01-01 00:00:00,Saque,-65.0,2022
22854,321,1970-01-01 00:00:00,Saque,-185.0,2021
29993,321,1970-01-01 00:00:00,Saque,-120.0,2022
46722,321,1970-01-01 00:00:00,Saque,-90.0,2022
57310,321,1970-01-01 00:00:00,Saque,-190.0,2022
69126,321,1970-01-01 00:00:00,Saque,-835.0,2022
7055,577,1970-01-01 00:00:00,Saque,-85.0,2016
15863,577,1970-01-01 00:00:00,Saque,-510.0,2016
26387,577,1970-01-01 00:00:00,Saque,-80.0,2017
37251,577,1970-01-01 00:00:00,Saque,-640.0,2017
50912,577,1970-01-01 00:00:00,Saque,-150.0,2017
52872,577,1970-01-01 00:00:00,Saque,-170.0,2019
9929,833,1970-01-01 00:00:00,Saque,-505.0,2015
13892,833,1970-01-01 00:00:00,Saque,-190.0,2015
31975,833,1970-01-01 00:00:00,Saque,-215.0,2019
32294,833,1970-01-01 00:00:00,Saque,-1660.0,2019
36269,833,1970-01-01 00:00:00,Saque,-275.0,2020
50625,833,1970-01-01 00:00:00,Saque,-110.0,2020
59505,833,1970-01-01 00:00:00,Saque,-145.0,2020
4404,66,1970-01-01 00:00:00,Saque,-120.0,2021
32438,66,1970-01-01 00:00:00,Saque,-65.0,2021
42892,66,1970-01-01 00:00:00,Saque,-55.0,2021
69246,66,1970-01-01 00:00:00,Saque,-230.0,2022
16070,322,1970-01-01 00:00:00,Saque,-185.0,2014
17483,322,1970-01-01 00:00:00,Saque,-140.0,2015
29589,322,1970-01-01 00:00:00,Saque,-240.0,2018
33128,322,1970-01-01 00:00:00,Saque,-230.0,2018
34477,322,1970-01-01 00:00:00,Saque,-170.0,2018
59732,322,1970-01-01 00:00:00,Saque,-770.0,2018
65372,322,1970-01-01 00:00:00,Saque,-300.0,2019
14789,578,1970-01-01 00:00:00,Saque,-110.0,2022
38645,578,1970-01-01 00:00:00,Saque,-150.0,2022
57279,578,1970-01-01 00:00:00,Saque,-50.0,2022
11718,834,1970-01-01 00:00:00,Saque,-50.0,2015
35721,834,1970-01-01 00:00:00,Saque,-70.0,2016
8359,323,1970-01-01 00:00:00,Saque,-80.0,2015
10195,323,1970-01-01 00:00:00,Saque,-30.0,2015
14627,323,1970-01-01 00:00:00,Saque,-95.0,2016
15634,323,1970-01-01 00:00:00,Saque,-230.0,2016
61844,323,1970-01-01 00:00:00,Saque,-55.0,2022
20092,579,1970-01-01 00:00:00,Saque,-145.0,2019
41253,579,1970-01-01 00:00:00,Saque,-150.0,2020
53048,579,1970-01-01 00:00:00,Saque,-480.0,2020
51613,835,1970-01-01 00:00:00,Saque,-340.0,2022
14214,68,1970-01-01 00:00:00,Saque,-430.0,2021
55305,68,1970-01-01 00:00:00,Saque,-65.0,2022
10572,324,1970-01-01 00:00:00,Saque,-440.0,2022
53047,324,1970-01-01 00:00:00,Saque,-275.0,2022
8924,580,1970-01-01 00:00:00,Saque,-195.0,2014
30119,580,1970-01-01 00:00:00,Saque,-40.0,2016
13757,836,1970-01-01 00:00:00,Saque,-140.0,2022
2907,69,1970-01-01 00:00:00,Saque,-20.0,2019
13142,325,1970-01-01 00:00:00,Saque,-235.0,2014
15734,325,1970-01-01 00:00:00,Saque,-275.0,2014
43192,325,1970-01-01 00:00:00,Saque,-345.0,2016
70891,325,1970-01-01 00:00:00,Saque,-65.0,2017
39037,581,1970-01-01 00:00:00,Saque,-235.0,2019
10036,837,1970-01-01 00:00:00,Saque,-370.0,2014
30662,837,1970-01-01 00:00:00,Saque,-15.0,2016
56432,837,1970-01-01 00:00:00,Saque,-45.0,2017
23500,70,1970-01-01 00:00:00,Saque,-335.0,2022
46465,70,1970-01-01 00:00:00,Saque,-135.0,2022
56259,70,1970-01-01 00:00:00,Saque,-65.0,2022
16193,326,1970-01-01 00:00:00,Saque,-300.0,2018
25015,326,1970-01-01 00:00:00,Saque,-175.0,2019
42142,326,1970-01-01 00:00:00,Saque,-55.0,2019
48163,326,1970-01-01 00:00:00,Saque,-225.0,2022
14229,582,1970-01-01 00:00:00,Saque,-245.0,2013
15362,582,1970-01-01 00:00:00,Saque,-110.0,2013
16608,582,1970-01-01 00:00:00,Saque,-220.0,2013
30486,582,1970-01-01 00:00:00,Saque,-1270.0,2015
23252,838,1970-01-01 00:00:00,Saque,-60.0,2014
26754,838,1970-01-01 00:00:00,Saque,-150.0,2014
39849,838,1970-01-01 00:00:00,Saque,-465.0,2015
56804,838,1970-01-01 00:00:00,Saque,-790.0,2019
58652,838,1970-01-01 00:00:00,Saque,-105.0,2019
6269,71,1970-01-01 00:00:00,Saque,-80.0,2014
61379,71,1970-01-01 00:00:00,Saque,-125.0,2019
25812,327,1970-01-01 00:00:00,Saque,-85.0,2022
37517,327,1970-01-01 00:00:00,Saque,-335.0,2022
10528,583,1970-01-01 00:00:00,Saque,-780.0,2020
21762,583,1970-01-01 00:00:00,Saque,-145.0,2021
27673,583,1970-01-01 00:00:00,Saque,-185.0,2021
28112,583,1970-01-01 00:00:00,Saque,-110.0,2021
40079,583,1970-01-01 00:00:00,Saque,-665.0,2022
55169,583,1970-01-01 00:00:00,Saque,-195.0,2022
71061,583,1970-01-01 00:00:00,Saque,-245.0,2022
5589,839,1970-01-01 00:00:00,Saque,-70.0,2017
14355,839,1970-01-01 00:00:00,Saque,-785.0,2017
31235,839,1970-01-01 00:00:00,Saque,-175.0,2017
37642,839,1970-01-01 00:00:00,Saque,-275.0,2017
50769,839,1970-01-01 00:00:00,Saque,-840.0,2017
65524,839,1970-01-01 00:00:00,Saque,-20.0,2017
13394,72,1970-01-01 00:00:00,Saque,-320.0,2022
59927,72,1970-01-01 00:00:00,Saque,-280.0,2022
25191,328,1970-01-01 00:00:00,Saque,-275.0,2017
48649,328,1970-01-01 00:00:00,Saque,-190.0,2018
18863,584,1970-01-01 00:00:00,Saque,-240.0,2015
21694,584,1970-01-01 00:00:00,Saque,-125.0,2015
33641,584,1970-01-01 00:00:00,Saque,-50.0,2015
17630,840,1970-01-01 00:00:00,Saque,-220.0,2013
29013,73,1970-01-01 00:00:00,Saque,-200.0,2015
23829,329,1970-01-01 00:00:00,Saque,-60.0,2021
38174,329,1970-01-01 00:00:00,Saque,-465.0,2022
6472,585,1970-01-01 00:00:00,Saque,-30.0,2022
9121,585,1970-01-01 00:00:00,Saque,-320.0,2022
26526,585,1970-01-01 00:00:00,Saque,-1170.0,2022
41166,585,1970-01-01 00:00:00,Saque,-295.0,2022
65225,585,1970-01-01 00:00:00,Saque,-100.0,2022
10777,841,1970-01-01 00:00:00,Saque,-70.0,2020
57160,74,1970-01-01 00:00:00,Saque,-40.0,2022
40758,330,1970-01-01 00:00:00,Saque,-125.0,2022
43158,330,1970-01-01 00:00:00,Saque,-790.0,2022
7642,586,1970-01-01 00:00:00,Saque,-70.0,2021
19224,586,1970-01-01 00:00:00,Saque,-125.0,2022
21383,586,1970-01-01 00:00:00,Saque,-70.0,2022
68143,586,1970-01-01 00:00:00,Saque,-95.0,2022
71806,586,1970-01-01 00:00:00,Saque,-55.0,2022
44355,842,1970-01-01 00:00:00,Saque,-570.0,2022
6286,75,1970-01-01 00:00:00,Saque,-1695.0,2011
24972,75,1970-01-01 00:00:00,Saque,-185.0,2015
27971,75,1970-01-01 00:00:00,Saque,-125.0,2015
29464,75,1970-01-01 00:00:00,Saque,-55.0,2015
42230,75,1970-01-01 00:00:00,Saque,-165.0,2019
23050,331,1970-01-01 00:00:00,Saque,-200.0,2022
23947,331,1970-01-01 00:00:00,Saque,-125.0,2022
59729,587,1970-01-01 00:00:00,Saque,-190.0,2022
19362,843,1970-01-01 00:00:00,Saque,-315.0,2019
21871,843,1970-01-01 00:00:00,Saque,-55.0,2020
22342,843,1970-01-01 00:00:00,Saque,-65.0,2020
27484,843,1970-01-01 00:00:00,Saque,-100.0,2020
38918,843,1970-01-01 00:00:00,Saque,-90.0,2020
41372,843,1970-01-01 00:00:00,Saque,-560.0,2020
56078,843,1970-01-01 00:00:00,Saque,-145.0,2021
50559,76,1970-01-01 00:00:00,Saque,-50.0,2022
8756,332,1970-01-01 00:00:00,Saque,-345.0,2020
31966,588,1970-01-01 00:00:00,Saque,-105.0,2022
15736,844,1970-01-01 00:00:00,Saque,-585.0,2022
26780,844,1970-01-01 00:00:00,Saque,-760.0,2022
70902,77,1970-01-01 00:00:00,Saque,-70.0,2022
16230,333,1970-01-01 00:00:00,Saque,-160.0,2020
29346,333,1970-01-01 00:00:00,Saque,-515.0,2021
27402,589,1970-01-01 00:00:00,Saque,-170.0,2019
44578,589,1970-01-01 00:00:00,Saque,-150.0,2020
46204,589,1970-01-01 00:00:00,Saque,-700.0,2020
49640,589,1970-01-01 00:00:00,Saque,-415.0,2020
50609,589,1970-01-01 00:00:00,Saque,-410.0,2020
53035,589,1970-01-01 00:00:00,Saque,-55.0,2020
10563,845,1970-01-01 00:00:00,Saque,-350.0,2022
65464,845,1970-01-01 00:00:00,Saque,-175.0,2022
69623,78,1970-01-01 00:00:00,Saque,-300.0,2022
2575,334,1970-01-01 00:00:00,Saque,-135.0,2016
3095,334,1970-01-01 00:00:00,Saque,-255.0,2016
18592,334,1970-01-01 00:00:00,Saque,-220.0,2019
57592,334,1970-01-01 00:00:00,Saque,-230.0,2022
12175,590,1970-01-01 00:00:00,Saque,-105.0,2018
31193,590,1970-01-01 00:00:00,Saque,-95.0,2019
36726,590,1970-01-01 00:00:00,Saque,-410.0,2019
17053,846,1970-01-01 00:00:00,Saque,-210.0,2020
